1515.8,330.5,0.45
1515.8,330.4,0.443
1516.2,330.2,0.463
1516.2,330.2,0.452
1515.8,330.4,0.437
1515.8,330.4,0.445
1515.8,330.4,0.435
1516.3,330.3,0.442
1517.2,329.9,0.426
1515.8,330.4,0.439
1516.7,330.0,0.46
1516.3,330.2,0.44
1516.7,330.1,0.45
1516.7,330.1,0.449
1515.8,330.5,0.45
1517.2,329.9,0.437
1516.3,330.3,0.436
1516.7,330.1,0.448
1515.3,330.7,0.432
1515.8,330.5,0.439
1517.2,329.9,0.443
1516.7,330.1,0.438
1515.8,330.4,0.441
1516.3,330.4,0.436
1516.3,330.4,0.439
1515.4,330.8,0.455
1516.3,330.4,0.437
1516.3,330.4,0.449
1516.3,330.5,0.443
1516.3,330.5,0.449
1516.3,330.5,0.433
1515.4,330.9,0.433
1516.3,330.5,0.437
1515.9,330.7,0.437
1516.4,330.5,0.448
1516.8,330.3,0.453
1516.8,330.4,0.433
1516.4,330.6,0.442
1516.4,330.6,0.438
1516.9,330.5,0.441
1516.0,330.8,0.442
1516.9,330.5,0.434
1516.0,330.9,0.455
1516.4,330.7,0.44
1516.4,330.7,0.438
1516.9,330.5,0.446
1516.5,330.8,0.433
1515.6,331.2,0.439
1515.6,331.2,0.442
1515.6,331.2,0.437
1517.4,330.5,0.452
1517.0,330.7,0.438
1516.5,330.8,0.44
1516.9,330.6,0.429
1516.5,330.8,0.439
1516.0,331.0,0.443
1515.5,331.1,0.454
1516.0,330.9,0.438
1515.9,330.8,0.44
1516.4,330.6,0.437
1516.4,330.7,0.452
1516.0,330.9,0.43
1515.5,331.1,0.448
1515.5,331.1,0.439
1516.4,330.7,0.44
1516.4,330.7,0.429
1515.5,331.2,0.444
1517.4,330.4,0.447
1516.0,331.0,0.449
1515.6,331.3,0.445
1515.6,331.3,0.432
1516.5,330.9,0.446
1516.5,330.9,0.439
1515.6,331.4,0.444
1516.6,331.0,0.432
1517.0,330.9,0.45
1517.0,330.8,0.433
1516.1,331.2,0.447
1515.6,331.2,0.429
1515.5,331.2,0.437
1515.5,331.2,0.438
1516.9,330.6,0.436
1553.0,324.8,0.428
1553.5,324.7,0.441
1553.5,324.7,0.421
1554.0,324.7,0.448
1554.5,324.7,0.44
1555.0,324.8,0.439
1554.5,324.8,0.444
1553.5,324.8,0.434
1554.5,324.7,0.448
1554.0,324.8,0.435
1554.0,324.8,0.442
1553.0,325.0,0.441
1553.5,324.9,0.439
1553.5,324.9,0.429
1553.0,324.9,0.446
1553.0,325.0,0.432
1553.5,324.9,0.444
1553.0,324.9,0.452
1553.5,324.9,0.438
1553.5,324.9,0.438
1553.0,324.9,0.452
1554.0,324.8,0.441
1554.5,324.8,0.425
1553.0,325.0,0.455
1553.5,325.0,0.435
1554.0,324.8,0.428
1555.0,324.7,0.432
1554.5,324.8,0.438
1554.0,324.9,0.446
1553.0,325.1,0.445
1554.0,325.0,0.423
1554.0,324.9,0.435
1554.0,324.9,0.423
1555.0,324.8,0.435
1555.0,324.8,0.444
1554.0,325.0,0.44
1553.5,325.1,0.427
1553.5,325.1,0.445
1553.5,325.1,0.439
1554.5,325.0,0.436
1554.5,325.0,0.44
1553.5,325.2,0.422
1554.0,325.1,0.431
1555.0,325.0,0.436
1554.0,325.2,0.441
1554.0,325.1,0.434
1553.5,325.2,0.438
1554.5,325.1,0.448
1554.0,325.2,0.426
1553.5,325.3,0.43
1553.0,325.3,0.446
1553.5,325.2,0.44
1554.0,325.1,0.435
1555.0,324.9,0.45
1555.0,324.9,0.447
1554.0,325.0,0.434
1554.0,325.0,0.435
1553.0,325.1,0.439
1555.0,324.9,0.455
1553.5,325.1,0.434
1554.0,325.0,0.45
1554.5,325.0,0.438
1553.5,325.2,0.444
1554.0,325.2,0.441
1555.0,325.0,0.434
1553.0,325.2,0.438
1554.5,325.1,0.45
1553.1,325.4,0.426
1554.5,325.2,0.445
1554.5,325.2,0.438
1553.6,325.4,0.448
1554.6,325.3,0.44
1554.5,325.2,0.437
1554.0,325.3,0.459
1553.1,325.4,0.437
1554.5,325.2,0.44
