79.8 84.1 0.551 [2.099, 0.647, 0.337, 0.175, 0.176, 0.177, 0.253, 0.296, 0.895, 0.944, 0.479, 0.358, 0.267, 0.299, 0.394, 0.61]
80.3 81.4 0.56 [2.091, 0.658, 0.335, 0.176, 0.168, 0.175, 0.248, 0.32, 0.886, 0.938, 0.488, 0.361, 0.274, 0.297, 0.39, 0.617]
80.9 87.2 0.538 [2.101, 0.632, 0.339, 0.164, 0.18, 0.179, 0.26, 0.317, 0.886, 0.955, 0.482, 0.372, 0.279, 0.282, 0.398, 0.607]
81.4 84.6 0.542 [2.109, 0.664, 0.308, 0.168, 0.169, 0.176, 0.264, 0.309, 0.891, -1.0, 0.48, 0.351, 0.269, 0.296, 0.403, 0.61]
81.9 87.5 0.555 [2.1, 0.652, 0.33, 0.177, 0.168, 0.178, 0.252, 0.327, 0.89, 0.955, 0.496, 0.381, 0.268, 0.298, 0.406, 0.609]
82.5 84.0 0.54 [2.096, 0.649, 0.329, 0.167, 0.198, 0.186, 0.269, 0.339, 0.905, 0.946, 0.488, 0.364, 0.296, 0.289, 0.407, 0.599]
83.0 83.7 0.557 [2.093, 0.651, 0.334, 0.176, 0.163, 0.177, 0.274, 0.301, 0.893, 0.946, 0.479, 0.373, 0.268, 0.278, 0.404, 0.62]
83.5 83.8 0.544 [2.104, 0.658, 0.314, 0.174, 0.15, 0.186, 0.249, 0.32, 0.885, 0.96, 0.499, 0.368, 0.303, 0.27, 0.38, 0.628]
84.0 82.7 0.545 [2.093, 0.667, 0.335, 0.179, 0.167, 0.184, 0.272, 0.311, 0.89, 0.942, 0.477, 0.379, 0.273, 0.294, 0.398, 0.614]
84.6 86.9 0.564 [2.109, 0.653, 0.322, 0.164, 0.168, 0.19, 0.258, 0.303, 0.888, 0.94, 0.485, 0.359, 0.278, 0.3, 0.382, 0.611]
85.1 84.2 0.539 [2.104, 0.656, 0.319, 0.17, 0.17, 0.193, 0.257, 0.332, 0.888, 0.931, 0.472, 0.369, 0.277, 0.276, 0.374, 0.606]
85.6 84.3 0.545 [2.089, 0.648, 0.339, 0.173, 0.174, 0.194, 0.239, 0.323, 0.88, 0.934, 0.485, 0.362, 0.274, 0.275, 0.413, 0.608]
86.2 83.4 0.554 [2.094, 0.667, 0.316, 0.167, 0.171, 0.172, 0.25, 0.33, 0.89, 0.94, 0.478, 0.371, 0.274, 0.276, 0.392, 0.599]
86.7 87.2 0.543 [2.088, 0.649, 0.309, 0.176, 0.164, 0.187, 0.259, 0.307, 0.899, 0.976, 0.474, 0.357, 0.284, 0.284, 0.402, 0.623]
87.2 80.3 0.532 [2.096, 0.658, 0.329, 0.186, 0.146, 0.171, 0.253, 0.321, 0.915, 0.965, 0.476, 0.366, 0.278, 0.296, 0.398, 0.609]
87.8 86.9 0.542 [2.098, 0.665, 0.318, 0.175, 0.17, 0.169, 0.265, 0.308, 0.89, 0.963, 0.48, 0.367, 0.284, 0.287, 0.395, 0.609]
88.3 82.1 0.542 [2.088, 0.677, 0.333, 0.185, 0.168, 0.165, 0.269, 0.319, 0.896, 0.944, 0.473, 0.347, 0.278, 0.294, 0.422, 0.611]
88.8 82.8 0.543 [2.09, 0.646, 0.34, 0.158, 0.165, 0.2, 0.276, 0.314, 0.902, 0.951, 0.468, 0.365, 0.298, 0.29, 0.393, 0.606]
89.4 82.1 0.558 [2.094, 0.669, 0.32, 0.198, 0.183, 0.166, 0.26, 0.323, 0.887, 0.977, 0.492, 0.366, 0.289, 0.285, 0.402, 0.606]
89.9 85.9 0.544 [2.079, 0.666, 0.334, 0.181, 0.158, 0.186, 0.263, 0.323, 0.904, 0.946, 0.491, 0.365, 0.258, 0.296, 0.423, 0.615]
90.4 82.5 0.544 [2.095, 0.662, 0.309, 0.177, 0.176, 0.183, 0.257, 0.311, 0.896, 0.944, 0.48, 0.363, 0.27, 0.287, 0.417, 0.601]
91.0 83.3 0.542 [2.094, 0.654, 0.341, 0.179, 0.173, 0.173, 0.263, 0.311, 0.893, 0.945, 0.486, 0.356, 0.275, 0.287, 0.401, 0.634]
91.5 84.4 0.55 [2.102, 0.653, 0.337, 0.193, 0.157, 0.18, 0.257, 0.315, 0.896, 0.941, -1.0, 0.367, 0.274, 0.287, 0.399, 0.615]
92.0 85.9 0.553 [2.074, 0.661, 0.327, 0.176, 0.167, 0.186, 0.265, 0.317, 0.887, 0.936, 0.476, 0.371, 0.297, 0.277, 0.413, 0.62]
92.5 81.9 0.544 [2.078, 0.65, 0.337, 0.177, 0.164, 0.176, 0.246, 0.327, 0.9, 0.962, 0.478, 0.37, 0.269, 0.293, 0.411, 0.607]
93.1 83.9 0.552 [2.111, 0.678, 0.324, 0.179, 0.171, 0.176, 0.27, 0.321, 0.887, 0.95, 0.475, 0.365, 0.275, 0.284, 0.406, 0.607]
93.6 84.5 0.544 [2.085, 0.667, 0.322, 0.186, 0.166, 0.173, 0.265, 0.32, 0.888, -1.0, 0.476, 0.373, 0.273, 0.288, 0.377, 0.621]
94.1 83.9 0.55 [2.085, 0.66, 0.33, 0.168, 0.169, 0.179, -1.0, 0.305, 0.895, 0.941, -1.0, 0.377, 0.28, 0.309, 0.425, 0.602]
94.7 81.9 0.545 [2.092, 0.647, 0.328, 0.166, 0.175, 0.2, 0.256, 0.308, 0.886, 0.946, 0.474, 0.341, 0.275, 0.278, 0.407, 0.599]
95.2 83.6 0.551 [2.108, 0.663, 0.338, 0.175, 0.162, 0.188, 0.263, 0.303, 0.869, 0.95, 0.474, 0.379, 0.275, 0.281, 0.396, 0.611]
95.8 83.3 0.552 [2.092, 0.657, 0.329, 0.171, 0.175, 0.192, 0.26, 0.324, 0.882, 0.931, 0.488, 0.357, 0.283, 0.291, 0.387, 0.602]
96.3 86.2 0.549 [2.084, 0.654, 0.326, 0.171, 0.166, 0.176, 0.253, 0.335, 0.901, -1.0, 0.479, 0.379, 0.274, 0.28, 0.419, 0.597]
96.8 84.1 0.532 [2.104, -1.0, 0.326, 0.162, 0.163, 0.191, 0.261, 0.306, 0.879, 0.947, 0.475, 0.369, 0.284, 0.265, 0.41, 0.609]
97.4 82.2 0.541 [2.087, 0.657, 0.32, 0.176, 0.163, 0.188, 0.263, 0.307, 0.887, 0.96, 0.485, 0.384, 0.261, 0.275, 0.388, 0.611]
97.9 83.7 0.547 [2.084, 0.65, 0.327, 0.161, 0.161, 0.195, 0.256, 0.323, 0.897, 0.944, 0.471, -1.0, 0.29, 0.281, 0.399, 0.615]
98.4 85.5 0.549 [2.086, 0.638, 0.314, 0.176, 0.166, 0.179, 0.251, 0.341, 0.897, 0.95, 0.489, 0.363, 0.269, 0.297, 0.41, 0.62]
99.0 83.2 0.55 [2.082, 0.661, 0.337, 0.175, 0.176, 0.18, 0.249, 0.32, 0.89, 0.944, 0.485, 0.366, 0.28, 0.292, 0.402, 0.614]
99.5 85.0 0.554 [2.105, 0.653, 0.342, 0.195, 0.157, 0.191, 0.25, 0.329, 0.881, 0.941, 0.483, 0.355, 0.287, 0.282, 0.405, 0.61]
100.0 84.2 0.555 [2.12, 0.655, 0.331, 0.159, 0.174, 0.173, 0.249, 0.339, 0.923, 0.95, 0.484, 0.375, 0.277, 0.292, 0.386, 0.624]
