30.12 352.8 [1.303, 1.444, 0.429, 0.7, 0.742, 0.811, 0.237, 0.234, 0.184, 0.125, 0.239, 0.262, 0.249, 0.277, 0.256, 0.541]
30.32 357.1 [1.292, 0.785, 0.444, 0.692, 0.753, 0.812, 0.217, 0.208, 0.148, 0.092, 0.241, 0.278, 0.258, 0.235, 0.278, 0.546]
30.51 357.3 [1.281, 0.572, 0.43, 0.719, 0.786, 0.808, 0.212, 0.213, 0.16, 0.101, 0.232, 0.271, 0.276, 0.243, 0.29, 0.563]
30.7 359.9 [1.297, 0.581, 0.422, 0.714, 0.802, 0.842, 0.211, 0.235, 0.142, 0.118, 0.234, 0.268, 0.266, 0.235, 0.261, 0.564]
30.89 359.4 [1.292, 0.56, 0.418, 0.723, 0.796, 0.852, 0.212, 0.218, 0.144, 0.118, 0.253, 0.25, 0.263, 0.259, 0.264, 0.591]
31.08 4.0 [1.349, 0.558, 0.431, 0.762, 0.795, 0.879, 0.213, 0.219, 0.17, 0.128, 0.238, 0.243, 0.27, 0.257, 0.281, 0.598]
31.27 1.4 [1.335, 0.56, 0.436, 0.801, 0.802, 0.911, 0.226, 0.214, 0.13, 0.122, 0.248, 0.256, 0.266, 0.272, 0.288, 0.594]
31.46 1.8 [1.378, 0.539, 0.429, 0.782, 0.822, 0.917, 0.205, 0.203, 0.139, 0.117, 0.249, 0.254, 0.288, 0.244, 0.324, 0.623]
31.65 3.0 [1.357, 0.563, 0.443, 0.777, 0.79, 0.894, 0.213, 0.223, 0.154, 0.13, 0.247, 0.265, 0.255, 0.24, 0.332, 0.834]
31.84 8.2 [1.386, 0.555, 0.454, 0.774, 0.817, 0.895, 0.21, 0.225, 0.134, 0.138, 0.282, 0.247, 0.245, 0.23, 0.356, 0.885]
32.03 7.7 [1.36, 0.552, 0.439, 0.758, 0.813, 0.881, 0.21, 0.239, 0.143, 0.133, -1.0, 0.268, 0.26, 0.25, 0.366, 0.905]
32.22 6.8 [1.365, 0.533, 0.44, 0.748, 0.817, 0.881, 0.223, 0.219, 0.137, 0.125, 0.276, 0.245, 0.263, 0.249, 0.368, 0.948]
32.41 6.9 [1.37, 0.542, 0.453, 0.736, 0.799, 0.875, 0.233, 0.228, 0.12, 0.143, 0.271, 0.249, 0.265, 0.224, 0.39, 1.128]
32.6 12.2 [1.346, 0.537, 0.456, 0.734, 0.807, 0.873, 0.22, 0.233, 0.133, 0.143, 0.282, 0.268, 0.284, 0.248, 0.398, 1.141]
32.79 11.1 [1.34, 0.424, 0.442, 0.717, 0.801, 0.866, 0.203, 0.208, 0.133, 0.142, 0.287, 0.246, 0.245, 0.242, 0.396, 1.191]
32.98 11.8 [1.348, 0.418, 0.466, 0.713, 0.799, 0.281, 0.217, 0.186, 0.12, 0.155, 0.279, 0.249, 0.268, 0.249, 0.397, 1.182]
33.18 8.9 [1.365, 0.407, 0.478, 0.735, 0.813, 0.265, 0.228, 0.197, 0.12, 0.173, 0.294, 0.264, 0.275, 0.232, 0.401, 1.23]
33.37 14.4 [1.351, 0.401, 0.487, 0.724, 0.796, 0.255, 0.202, 0.183, 0.143, 0.171, 0.282, 0.251, 0.269, 0.254, 0.429, 1.253]
33.56 16.3 [1.346, 0.387, 0.663, 0.733, 0.816, 0.239, 0.223, 0.187, 0.106, 0.192, 0.28, 0.249, 0.255, 0.251, 0.458, 1.334]
33.75 17.9 [1.368, 0.395, 0.68, 0.726, 0.787, 0.247, 0.209, 0.182, 0.106, 0.221, 0.279, 0.249, 0.245, 0.249, 0.507, 1.329]
33.94 16.8 [1.414, 0.393, 0.688, 0.755, 0.833, 0.233, 0.214, 0.168, 0.131, -1.0, 0.285, 0.259, 0.258, 0.252, 0.513, 1.323]
34.13 14.9 [1.401, 0.412, 0.693, -1.0, 0.799, 0.233, 0.218, 0.166, 0.12, 0.238, 0.251, 0.264, 0.263, 0.28, 0.542, 1.316]
34.32 20.9 [0.823, 0.413, 0.693, 0.759, 0.817, 0.211, 0.222, 0.163, 0.111, 0.228, 0.25, 0.268, 0.256, 0.256, 0.562, 1.312]
34.51 21.1 [0.61, 0.43, 0.684, 0.784, 0.811, 0.228, 0.225, 0.153, 0.115, 0.24, 0.245, 0.276, 0.267, 0.256, 0.561, 1.295]
34.7 24.1 [0.573, 0.455, 0.738, 0.8, 0.83, 0.219, 0.204, 0.15, 0.127, 0.229, 0.261, 0.267, 0.239, 0.27, 0.565, 1.281]
34.89 20.8 [0.589, 0.41, 0.719, 0.789, 0.861, 0.196, 0.216, 0.143, 0.118, 0.25, 0.266, 0.276, 0.253, 0.271, 0.578, 1.302]
35.08 25.9 [0.569, 0.421, 0.732, 0.813, 0.889, 0.217, 0.224, 0.146, 0.109, 0.246, 0.256, 0.263, 0.257, 0.282, 0.584, 1.327]
35.27 25.3 [0.568, 0.433, 0.785, 0.819, 0.892, 0.22, 0.225, 0.14, 0.116, 0.246, 0.259, 0.26, 0.245, 0.299, 0.583, 1.329]
35.46 22.6 [0.564, 0.433, 0.788, 0.809, 0.887, 0.204, 0.216, 0.141, 0.109, 0.254, 0.256, 0.27, 0.242, 0.318, 0.63, 1.365]
35.65 29.1 [0.568, 0.443, 0.791, 0.816, 0.892, 0.211, 0.23, 0.151, 0.126, 0.251, 0.264, 0.268, 0.258, 0.345, 0.636, 1.384]
35.85 25.1 [0.563, 0.442, 0.753, 0.823, 0.889, 0.209, 0.217, 0.131, 0.135, 0.256, 0.235, 0.233, 0.25, 0.344, 0.853, 1.369]
36.04 32.1 [0.546, 0.444, 0.743, 0.814, 0.879, 0.213, 0.228, 0.138, 0.133, 0.264, 0.235, 0.269, 0.248, 0.335, 0.902, 1.374]
36.23 23.5 [0.555, 0.458, 0.753, 0.814, 0.879, 0.233, 0.235, 0.118, 0.124, 0.282, 0.25, 0.257, 0.242, 0.362, 0.915, 1.374]
36.42 28.4 [0.55, 0.435, 0.742, 0.798, 0.883, 0.212, 0.222, 0.131, 0.131, 0.294, 0.251, 0.279, 0.253, 0.376, 1.069, 1.353]
36.61 28.6 [-1.0, 0.455, 0.746, 0.804, 0.887, 0.227, 0.194, 0.132, 0.129, 0.27, 0.251, 0.265, 0.242, 0.385, 1.128, 1.371]
36.8 27.7 [0.431, 0.447, 0.727, 0.807, 0.886, 0.222, 0.202, 0.116, 0.151, 0.272, 0.268, 0.27, 0.25, 0.391, 1.167, 1.363]
36.99 34.4 [0.395, 0.477, 0.71, 0.811, 0.29, 0.22, 0.195, 0.128, 0.148, 0.281, 0.255, 0.254, 0.246, 0.388, 1.185, 1.349]
37.18 34.2 [0.414, 0.475, 0.725, 0.793, 0.267, 0.215, 0.201, 0.128, 0.155, 0.276, 0.234, 0.269, 0.242, 0.401, 1.223, 1.361]
37.37 37.7 [0.411, 0.489, 0.734, 0.812, 0.255, 0.22, 0.19, 0.117, 0.15, 0.276, 0.248, 0.267, 0.241, 0.418, 1.242, 1.354]
37.56 35.6 [0.392, 0.651, 0.741, 0.803, 0.243, 0.225, 0.18, 0.118, 0.184, 0.289, 0.252, 0.26, 0.256, 0.433, 1.337, 1.38]
37.75 37.3 [0.385, 0.683, 0.737, 0.806, 0.249, 0.225, 0.191, 0.114, 0.19, 0.272, 0.237, 0.258, 0.249, 0.475, 1.344, 1.368]
37.94 37.1 [0.405, 0.686, 0.738, 0.811, 0.245, 0.192, 0.168, 0.128, 0.22, 0.275, 0.281, 0.251, 0.264, 0.516, 1.335, 1.399]
38.13 40.3 [0.408, 0.698, 0.756, 0.811, 0.219, 0.207, 0.163, 0.129, 0.237, 0.263, 0.252, 0.24, 0.266, 0.521, 1.316, 1.408]
38.32 42.8 [0.417, -1.0, 0.753, 0.804, 0.221, 0.212, 0.167, 0.097, 0.222, 0.266, 0.242, 0.259, 0.249, 0.55, 1.3, 1.42]
38.51 39.4 [0.42, 0.698, 0.773, 0.811, 0.206, 0.23, 0.159, 0.106, 0.231, 0.269, 0.259, 0.252, 0.256, 0.538, 1.278, 0.624]
38.7 40.7 [0.422, 0.726, 0.782, 0.82, 0.216, 0.203, 0.129, 0.118, 0.231, 0.259, 0.261, 0.269, 0.267, 0.563, 1.292, 0.603]
38.9 41.6 [0.429, 0.734, 0.784, 0.844, 0.21, 0.234, 0.14, 0.106, 0.236, 0.263, 0.26, 0.245, 0.264, 0.564, 1.303, 0.577]
39.09 48.3 [0.435, -1.0, 0.817, 0.868, 0.227, 0.218, 0.147, 0.1, 0.257, 0.263, 0.255, 0.262, 0.279, 0.587, 1.315, 0.583]
39.28 46.1 [0.432, 0.798, 0.802, 0.888, 0.218, 0.222, 0.149, 0.114, 0.252, 0.248, 0.267, 0.263, 0.287, 0.577, 1.329, 0.574]
39.47 44.5 [0.43, 0.803, 0.791, 0.911, 0.205, 0.212, 0.138, 0.124, 0.243, 0.263, 0.252, 0.25, 0.3, 0.591, 1.346, 0.579]
39.66 42.8 [0.435, 0.764, 0.829, 0.91, 0.205, 0.212, 0.14, 0.12, 0.257, 0.233, 0.272, 0.246, 0.323, 0.6, 1.386, 0.576]
39.85 49.2 [0.438, 0.771, 0.82, 0.883, 0.222, 0.217, 0.165, 0.113, 0.263, 0.247, 0.259, 0.255, 0.338, 0.858, 1.359, 0.563]
40.04 47.3 [0.451, 0.776, 0.819, 0.873, 0.194, 0.23, 0.13, 0.129, 0.251, 0.235, 0.259, 0.237, 0.336, 0.882, 1.387, 0.552]
40.23 50.5 [0.45, 0.751, 0.825, 0.883, 0.209, 0.241, 0.144, 0.138, 0.263, 0.251, 0.267, 0.237, 0.374, 0.89, 1.372, 0.538]
40.42 50.8 [0.436, 0.757, 0.822, 0.883, 0.205, 0.216, 0.152, 0.14, 0.262, 0.253, 0.252, 0.228, 0.366, 0.958, 1.361, 0.546]
40.61 56.9 [0.44, 0.735, 0.815, 0.871, 0.212, 0.211, 0.114, 0.147, 0.285, 0.25, 0.25, 0.238, 0.38, 1.137, 1.357, 0.553]
40.8 51.9 [0.447, 0.739, 0.795, 0.883, 0.204, 0.181, 0.127, 0.135, 0.257, 0.26, 0.267, 0.259, 0.399, 1.133, 1.362, 0.538]
40.99 58.1 [0.47, 0.724, 0.806, 0.288, 0.231, 0.196, 0.114, 0.137, 0.292, 0.256, 0.27, 0.252, 0.409, 1.169, 1.361, 0.416]
41.18 51.8 [0.463, 0.736, 0.781, 0.293, 0.216, 0.183, 0.138, 0.16, 0.286, 0.259, 0.259, 0.219, 0.395, 1.2, 1.371, 0.41]
41.4 59.2 [0.496, 0.727, 0.801, 0.255, 0.213, 0.176, 0.117, 0.164, 0.276, 0.258, 0.246, 0.243, 0.415, 1.249, 1.356, 0.378]
41.59 60.0 [0.493, 0.751, 0.799, 0.257, 0.213, -1.0, 0.123, 0.163, 0.283, 0.239, 0.24, 0.262, 0.431, 1.297, 1.354, 0.375]
41.78 62.6 [0.682, 0.731, 0.785, 0.244, 0.205, 0.178, 0.114, 0.206, 0.282, 0.252, 0.245, 0.236, 0.469, 1.348, 1.366, 0.387]
41.97 60.1 [0.68, 0.756, 0.807, 0.227, 0.228, 0.169, 0.106, 0.228, 0.262, 0.273, 0.254, 0.24, 0.493, 1.332, 1.384, 0.398]
42.16 57.0 [0.694, 0.744, 0.808, 0.217, 0.222, 0.168, 0.127, 0.221, 0.272, 0.247, 0.239, 0.263, 0.521, 1.315, 1.411, 0.399]
42.35 68.1 [0.689, 0.758, 0.812, 0.228, 0.231, 0.159, 0.113, 0.247, 0.27, 0.253, 0.262, 0.254, 0.53, 1.295, -1.0, -1.0]
42.54 66.2 [0.704, 0.77, 0.824, 0.222, 0.227, 0.178, 0.1, 0.22, 0.247, 0.263, 0.246, 0.25, 0.554, 1.293, 0.813, 0.44]
42.73 62.1 [-1.0, 0.783, 0.825, 0.21, 0.22, 0.148, 0.114, 0.238, 0.276, 0.266, 0.259, 0.283, 0.542, 1.29, 0.592, 0.434]
42.92 70.1 [0.717, 0.795, 0.835, 0.224, 0.225, 0.163, 0.103, 0.237, 0.252, 0.266, 0.255, 0.261, 0.563, 1.298, 0.57, 0.432]
43.12 65.9 [0.728, 0.794, 0.869, 0.209, 0.21, 0.131, 0.095, 0.245, 0.259, 0.249, 0.248, 0.28, 0.58, 1.318, 0.586, 0.425]
43.31 67.0 [0.786, 0.815, 0.888, 0.206, 0.215, 0.135, 0.117, 0.228, 0.26, 0.252, 0.254, 0.269, 0.58, 1.312, 0.582, 0.439]
43.5 71.1 [0.793, 0.813, 0.895, 0.212, 0.223, 0.124, 0.116, 0.273, 0.255, 0.291, 0.246, 0.3, 0.606, 1.335, 0.563, 0.443]
43.69 70.0 [0.784, 0.8, 0.923, 0.202, 0.226, 0.159, 0.132, 0.248, 0.246, 0.271, 0.236, 0.314, 0.624, 1.364, 0.557, 0.445]
43.88 69.6 [0.748, 0.798, 0.89, 0.214, 0.215, 0.125, 0.129, 0.253, 0.254, 0.263, 0.249, 0.328, 0.638, 1.378, 0.551, 0.438]
44.07 74.9 [0.774, 0.815, 0.895, 0.208, 0.227, 0.119, 0.111, 0.269, 0.269, 0.251, 0.245, 0.327, 0.876, 1.387, 0.55, 0.44]
44.26 75.6 [0.741, 0.808, 0.87, 0.194, 0.223, 0.136, 0.143, 0.255, 0.249, 0.26, 0.249, 0.334, 0.893, 1.379, 0.546, 0.44]
44.45 76.7 [0.735, 0.808, 0.868, 0.201, 0.218, 0.124, 0.141, 0.252, 0.268, 0.263, 0.262, 0.372, 0.946, 1.382, 0.546, 0.43]
44.64 77.6 [0.716, 0.816, -1.0, 0.216, 0.224, 0.136, 0.145, 0.266, 0.25, 0.252, 0.225, 0.391, 1.101, 1.369, 0.527, 0.463]
44.83 77.3 [0.732, 0.794, 0.887, 0.217, 0.203, 0.13, 0.144, 0.273, 0.24, 0.241, 0.242, 0.385, 1.135, 1.354, 0.546, 0.449]
45.02 77.5 [0.717, 0.791, 0.309, 0.209, 0.197, 0.121, 0.147, 0.28, 0.246, 0.272, 0.255, 0.388, 1.153, 1.337, 0.416, 0.467]
45.21 79.2 [0.723, 0.794, 0.257, 0.227, 0.193, 0.118, 0.155, 0.252, 0.245, 0.267, 0.227, 0.406, 1.201, 1.35, 0.414, 0.463]
45.4 81.1 [0.743, 0.813, 0.266, 0.217, 0.19, 0.12, 0.166, 0.289, 0.258, 0.265, 0.247, 0.419, 1.21, 1.357, 0.408, 0.463]
45.59 83.1 [0.736, 0.798, 0.26, 0.214, 0.203, 0.122, 0.163, 0.28, 0.247, 0.264, 0.234, 0.409, 1.263, 1.371, 0.378, 0.493]
45.79 82.0 [0.728, 0.807, 0.24, 0.203, 0.188, 0.133, 0.187, 0.243, 0.249, 0.252, 0.252, 0.456, 1.352, 1.37, 0.385, 0.668]
45.98 83.0 [0.745, 0.802, 0.237, 0.219, 0.17, 0.129, 0.212, 0.257, 0.253, 0.244, 0.248, 0.485, 1.329, 1.376, 0.403, 0.682]
46.17 87.4 [0.753, 0.811, 0.236, 0.214, 0.148, 0.103, 0.218, 0.274, 0.266, 0.243, 0.251, 0.508, 1.335, 1.395, 0.401, 0.702]
46.36 84.7 [0.77, 0.815, 0.25, 0.226, 0.171, 0.109, 0.223, 0.26, 0.262, 0.267, 0.232, 0.54, 1.318, 1.426, 0.418, 0.69]
46.55 85.4 [0.763, 0.827, 0.203, 0.197, 0.156, 0.111, 0.231, 0.251, 0.263, 0.232, 0.26, 0.546, 1.313, 1.428, 0.425, 0.702]
46.74 85.3 [0.772, 0.818, 0.215, 0.22, 0.147, 0.104, 0.253, 0.251, 0.248, 0.246, 0.271, 0.561, 1.295, 0.588, 0.433, 0.705]
46.93 91.1 [0.797, 0.842, 0.205, 0.224, 0.156, 0.08, 0.248, 0.248, 0.263, 0.266, 0.28, 0.574, 1.295, 0.566, 0.433, 0.728]
47.12 87.2 [0.796, 0.865, 0.198, 0.214, 0.159, 0.132, 0.229, 0.266, 0.258, 0.25, 0.271, 0.575, 1.301, 0.578, 0.415, 0.746]
47.31 87.9 [0.808, 0.875, 0.234, 0.206, 0.142, 0.12, 0.247, 0.248, 0.261, 0.237, 0.291, 0.569, 1.31, 0.551, 0.433, 0.735]
47.5 94.9 [0.828, 0.891, 0.21, 0.223, 0.154, 0.117, 0.251, 0.247, 0.264, 0.229, 0.304, 0.584, 1.325, 0.563, 0.424, 0.799]
47.69 90.0 [0.829, 0.91, 0.228, 0.219, 0.137, 0.115, 0.259, 0.251, 0.26, 0.234, 0.309, 0.607, 1.343, 0.58, 0.445, 0.771]
47.88 90.8 [0.821, 0.903, 0.212, 0.216, 0.133, 0.121, 0.267, 0.252, 0.252, 0.242, 0.326, 0.606, 1.356, 0.563, 0.454, 0.776]
48.07 91.8 [0.8, 0.886, 0.23, 0.202, 0.108, 0.125, 0.258, 0.257, 0.274, 0.24, 0.338, 0.851, 1.384, 0.563, 0.449, 0.758]
48.26 98.7 [0.808, 0.886, 0.203, 0.204, 0.132, 0.135, 0.259, 0.269, 0.255, 0.248, 0.335, 0.884, 1.403, 0.579, 0.468, 0.756]
48.45 97.6 [0.807, 0.87, -1.0, 0.219, 0.134, 0.117, 0.264, 0.25, 0.268, 0.245, 0.367, -1.0, 1.38, 0.559, 0.429, 0.737]
48.65 99.0 [0.807, 0.876, 0.24, 0.211, 0.146, 0.135, 0.268, 0.249, 0.267, 0.258, 0.37, 1.068, -1.0, 0.537, 0.451, 0.744]
48.84 101.0 [0.796, 0.879, 0.219, 0.208, 0.133, 0.155, 0.271, 0.273, 0.274, 0.237, 0.37, 1.133, 1.363, 0.527, 0.464, 0.742]
49.03 96.8 [0.801, 0.89, 0.209, 0.202, 0.128, 0.157, 0.25, 0.247, 0.264, 0.236, 0.395, 1.169, 1.348, 0.425, 0.434, 0.723]
49.22 99.8 [0.795, 0.279, 0.218, 0.201, 0.118, 0.154, 0.279, 0.247, 0.272, 0.242, 0.406, 1.195, 1.348, 0.427, 0.464, 0.722]
49.41 101.9 [0.813, 0.273, 0.212, 0.191, 0.12, 0.174, 0.278, 0.26, 0.257, 0.237, 0.397, 1.207, 1.355, 0.408, 0.466, 0.721]
49.6 104.3 [0.825, 0.236, 0.207, 0.197, 0.121, 0.15, 0.28, 0.253, 0.253, 0.241, 0.41, 1.225, 1.341, 0.385, 0.489, 0.731]
49.79 105.3 [0.812, 0.231, 0.204, 0.186, 0.119, 0.203, 0.286, 0.242, 0.251, 0.23, 0.429, 1.343, 1.37, 0.398, 0.671, 0.738]
49.98 101.0 [0.798, 0.238, 0.224, 0.168, 0.112, 0.2, 0.283, 0.246, 0.271, 0.247, 0.471, 1.349, 1.372, 0.396, 0.683, 0.746]
