0.17,394024,-0.003,0.000,359.5,3.5,-0.044,-0.104,0,70,REV,0.09,0.13,1.46
0.17,394024,-0.003,0.000,359.5,3.5,-0.044,-0.104,0,70,REV,0.09,0.13,1.46
0.17,394024,-0.003,0.000,359.5,3.5,-0.044,-0.104,0,70,REV,0.09,0.13,1.46
0.17,394024,-0.003,0.000,359.5,3.5,-0.044,-0.078,0,70,REV,0.09,0.13,1.46
0.17,394024,-0.003,0.000,359.5,3.5,-0.044,-0.078,0,70,REV,0.09,0.13,1.46
0.17,394024,-0.003,0.000,359.5,3.5,-0.044,-0.078,0,70,REV,0.09,0.13,1.46
0.17,394024,-0.003,0.000,359.5,3.5,-0.044,-0.078,0,70,REV,0.09,0.13,1.46
0.17,394024,-0.003,0.000,359.5,0.5,-0.044,-0.078,0,70,REV,0.09,0.13,1.46
0.17,394024,-0.003,0.000,359.5,0.5,-0.065,-0.078,0,70,REV,0.09,0.13,1.46
0.17,394024,-0.003,0.000,359.5,0.5,-0.065,-0.078,0,70,REV,0.09,0.13,1.46
0.17,394024,-0.003,0.000,359.5,0.5,-0.065,-0.078,0,70,REV,0.09,0.13,1.46
